sample_id,gold_german_source,gold_english_reference,audio_path,w1_hypothesis,w1_inference_time_ms,w1_asr_wer,w1_asr_cer,clean_fp32_translation,clean_int8_translation,w1_asr_fp32_translation,w1_asr_int8_translation,chrf_clean_f,chrf_clean_i,chrf_w1_asr_f,chrf_w1_asr_i,delta_clean,delta_w1_asr,did_w1,comet_clean_f,comet_clean_i,comet_w1_asr_f_e2e,comet_w1_asr_i_e2e,comet_w1_asr_f_mt,comet_w1_asr_i_mt,comet_delta_clean,comet_delta_w1_asr,comet_did_w1
common_voice_de_17812774,Die Sache hat allerdings einen Haken.,The matter has a catch though.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_17812774.wav,Sacher oder nicht so eine Ahnung?,1952.2345000004862,1.0,0.6666666666666666,"The thing has a catch, though.","The thing has a catch, though.",Sacher or no such idea?,Sacher or no such idea?,56.09557573403865,56.09557573403865,8.495541670265961,8.495541670265961,0.0,0.0,0.0,0.9971954226493835,0.9971954226493835,-1.453183889389038,-1.4531840085983276,-1.6047097444534302,-1.6047099828720093,0.0,-1.1920928955078125e-07,-1.1920928955078125e-07
common_voice_de_17815886,"Du benutzt ständig irgendwelche Redewendungen, die ich nicht kenne.",You’re always using some idioms I don't know all the time.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_17815886.wav,Du benutzt ständig irgendwelche Redebeinungen die ich nicht kenne.,3044.0740999983973,0.1111111111111111,0.046153846153846156,You're always using any phrases I don't know.,You're always using any phrases I don't know.,You're always using any speech that I don't know.,You're always using some kind of speech that I don't know.,45.77948722170439,45.77948722170439,44.49021446302011,52.65567325770451,0.0,8.165458794684398,8.165458794684398,0.6073141098022461,0.6073141098022461,0.16478116810321808,0.3883901834487915,0.13687169551849365,0.36370185017585754,0.0,0.22360901534557343,0.22360901534557343
common_voice_de_17818036,In den Umkleiden gibt es Spinde.,There are lockers in the changing rooms.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_17818036.wav,In den Umkleiden gibt es Spinde.,2165.577100000519,0.0,0.0,There are lockers in the lockers.,There are lockers in the lockers.,There are lockers in the lockers.,There are lockers in the lockers.,62.49202269525578,62.49202269525578,62.49202269525578,62.49202269525578,0.0,0.0,0.0,-0.8977904915809631,-0.8977904915809631,-0.8977904915809631,-0.8977910876274109,-0.8977904915809631,-0.8977910876274109,0.0,-5.960464477539062e-07,-5.960464477539062e-07
common_voice_de_17826889,Der Uranus ist der siebente Planet in unserem Sonnensystem.,Uranus is the seventh planet in our solar system.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_17826889.wav,Der Uranus ist der siebende Planet an unserem Sonnensystem.,2789.7636000052444,0.2222222222222222,0.034482758620689655,Uranus is the seventh planet in our solar system.,Uranus is the seventh planet in our solar system.,Uranus is the seventh planet in our solar system.,The Uranus is the seventh planet in our solar system.,100.0,100.0,100.0,98.33225032114359,0.0,-1.66774967885641,-1.66774967885641,1.1759169101715088,1.1759169101715088,1.1759169101715088,1.0905985832214355,1.1742480993270874,1.0908766984939575,0.0,-0.08531832695007324,-0.08531832695007324
common_voice_de_17834515,Mir ist der Appetit vergangen.,I’ve lost my appetite.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_17834515.wav,Mir ist da Petitvergangen.,1957.7086999997846,0.6,0.1724137931034483,I've lost my appetite.,I've lost my appetite.,I'm past Petit.,I'm past Petit.,85.84274718659393,85.84274718659393,15.741480727613327,15.741480727613327,0.0,0.0,0.0,1.1433031558990479,1.1433031558990479,-1.4877041578292847,-1.4877041578292847,-1.554886817932129,-1.554886817932129,0.0,0.0,0.0
common_voice_de_17886464,Weshalb möchtest du nach Bergheim?,Why do you want to go to Bergheim?,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_17886464.wav,Weshalb möchtest du nach Bergheim?,2145.526400003291,0.0,0.0,Why do you want to go to Bergheim?,Why do you want to go to Bergheim?,Why do you want to go to Bergheim?,Why do you want to go to Bergheim?,100.0,100.0,100.0,100.0,0.0,0.0,0.0,1.2158122062683105,1.2158122062683105,1.2158122062683105,1.2158119678497314,1.2158122062683105,1.2158119678497314,0.0,-2.384185791015625e-07,-2.384185791015625e-07
common_voice_de_17922420,Zieht euch bitte draußen die Schuhe aus.,Please take your shoes off outside.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_17922420.wav,Sieht euch bitte draußen die Schuhe aus.,2199.8763000010513,0.14285714285714285,0.02564102564102564,Please take off your shoes outside.,Please take off your shoes outside.,"Look at the shoes outside, please.","Looks like your shoes outside, please.",76.14439216594388,76.14439216594388,36.252809293406344,53.15978250868505,0.0,16.906973215278704,16.906973215278704,0.9496761560440063,0.9496761560440063,-0.6202958822250366,-1.175365686416626,-0.5092156529426575,-1.1792265176773071,0.0,-0.5550698041915894,-0.5550698041915894
common_voice_de_17929041,Macht euch nur darüber lustig.,Keep making fun if it.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_17929041.wav,"Macht euch nur, darüber lustig.",1898.1626000022516,0.0,0.0,Just make fun of it.,Just make fun of it.,Make fun of it.,Make fun of it.,25.90862556630303,25.90862556630303,24.74008090489761,24.74008090489761,0.0,0.0,0.0,0.6356682181358337,0.6356682181358337,0.6946007609367371,0.6946007609367371,0.6356068253517151,0.6356068253517151,0.0,0.0,0.0
common_voice_de_17929222,"Die junge Polizistin machte den Eindruck, als müsste sie sich vor ihren älteren Kollegen erst noch beweisen.",The young policewoman gave the impression that she still had to prove herself to her older colleagues.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_17929222.wav,Die junge Polizistin Nashter den Eindruck als müsste sie sich vor ihrem älteren Kollegen erst noch verweisen.,4079.4161000012537,0.17647058823529413,0.05660377358490566,The young policewoman seemed to have to prove herself in front of her older colleagues.,The young policewoman seemed to have to prove herself in front of her older colleagues.,The young policewoman Nashter the impression as if she had to make a point in front of her older colleague.,The young policewoman Nashter the impression as if she had to turn her back in front of her older colleague.,59.096307330066224,59.096307330066224,54.699109331743635,54.739206723214394,0.0,0.04009739147075919,0.04009739147075919,0.72955322265625,0.72955322265625,-0.1582920253276825,-0.508690357208252,-0.1421460509300232,-0.5075895190238953,0.0,-0.35039833188056946,-0.35039833188056946
common_voice_de_17943895,Das Publikum fordert lautstark eine Zugabe.,The audience loudly demands an encore.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_17943895.wav,Das Publikum vor der Lautstärke nicht sogar,2128.719499996805,0.8333333333333334,0.30952380952380953,The audience loudly demands an encore.,The audience loudly demands an encore.,The audience in front of the volume not even,The audience in front of the volume not even,100.0,100.0,30.53530287411914,30.53530287411914,0.0,0.0,0.0,1.073674201965332,1.073674201965332,-1.2676758766174316,-1.2676758766174316,-1.2741796970367432,-1.2741796970367432,0.0,0.0,0.0
common_voice_de_18016742,Konstantinopel war die Hauptstadt des Byzantinischen Reichs.,Constantinople was the capital of the Byzantine Empire.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18016742.wav,Und spendinopel war die Hauptstände des Byzantinischen Reichs.,2910.1434999975027,0.42857142857142855,0.1694915254237288,Constantinople was the capital of the Byzantine Empire.,Constantinople was the capital of the Byzantine Empire.,And spendinopel was the main stand of the Byzantine Empire.,And spendinopel was the main stand of the Byzantine Empire.,100.0,100.0,60.512624848717955,60.512624848717955,0.0,0.0,0.0,1.2020885944366455,1.2020885944366455,-0.2014116644859314,-0.2014116644859314,-0.13317765295505524,-0.13317765295505524,0.0,0.0,0.0
common_voice_de_18139045,"Anna, weißt du wo Charlotte ist?","Anna, do you know where Charlotte is?",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18139045.wav,"Anna, weißt du, wo Schallotte ist?",2094.324999998207,0.16666666666666666,0.06666666666666667,"Anna, do you know where Charlotte is?","Anna, do you know where Charlotte is?","Anna, do you know where Schallotte is?","Anna, do you know where the son of a bitch is?",100.0,100.0,78.86594342376685,65.42729223506637,0.0,-13.438651188700476,-13.438651188700476,1.2131147384643555,1.2131147384643555,0.8889413475990295,-0.5587244033813477,0.8928205370903015,-0.6005721688270569,0.0,-1.4476657509803772,-1.4476657509803772
common_voice_de_18159749,Herr Rahn hat gekräuseltes Haar.,Mr. Rahn has curly/kinky hair.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18159749.wav,Herran hat gegrößeltes Haar,2074.2628000007244,0.6,0.22580645161290322,Mr. Rahn's got her hair curled.,Mr. Rahn's got curled hair.,Herran has magnified hair,Herran has magnified hair,34.47861805257326,39.166997069401724,16.79570803575865,16.79570803575865,4.688379016828463,0.0,-4.688379016828463,-0.03912976756691933,0.7139849662780762,-0.8459118604660034,-0.8459115028381348,-0.8133121728897095,-0.8133121728897095,0.7531147338449955,3.5762786865234375e-07,-0.7531143762171268
common_voice_de_18197872,Hast du dein Ticket nach Görlitz schon gebucht?,Have you booked your ticket to Görlitz already?,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18197872.wav,Hast du dein dickhead nach Gürlitz schon gebucht?,2405.245100002503,0.25,0.10869565217391304,Have you booked your ticket to Görlitz yet?,Have you booked your ticket to Görlitz yet?,Have you booked your dickhead to Gürlitz yet?,Have you booked your dickhead to Gürlitz yet?,81.72686218044599,81.72686218044599,54.51375683532553,54.51375683532553,0.0,0.0,0.0,0.9196902513504028,0.9196902513504028,-0.8553739786148071,-0.8553739786148071,-0.91044682264328,-0.91044682264328,0.0,0.0,0.0
common_voice_de_18201555,Keine Ahnung.,No clue.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18201555.wav,Keine Ahnung.,1481.51429999416,0.0,0.0,I don't know.,I don't know.,I don't know.,I don't know.,7.120618081180813,7.120618081180813,7.120618081180813,7.120618081180813,0.0,0.0,0.0,0.5194559097290039,0.5194559097290039,0.5194559097290039,0.5194559097290039,0.5194559097290039,0.5194559097290039,0.0,0.0,0.0
common_voice_de_18202644,Wie lange ist der letzte Ölwechsel her?,When did you last change the oil?,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18202644.wav,Wie lange ist der letzte Ölwechsel her?,2059.759899995697,0.0,0.0,How long has the last oil change been?,How long has the last oil change been?,How long has the last oil change been?,How long has the last oil change been?,30.61949550679856,30.61949550679856,30.61949550679856,30.61949550679856,0.0,0.0,0.0,0.2070869505405426,0.2070869505405426,0.2070869505405426,0.2070867270231247,0.2070869505405426,0.2070867270231247,0.0,-2.2351741790771484e-07,-2.2351741790771484e-07
common_voice_de_18204372,"Das Internet besteht aus vielen Computern, die miteinander verbunden sind.",The Internet consists of many computers which are connected to each other.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18204372.wav,"Das Internet besteht aus vielen Computern, die miteinander verwunden sind.",2437.4467999950866,0.1,0.013888888888888888,The Internet consists of many computers connected to each other.,The Internet consists of many computers connected to each other.,The Internet consists of many computers that are wound together.,The Internet consists of many computers that are wound together.,84.20825297583269,84.20825297583269,60.63232970600501,60.63232970600501,0.0,0.0,0.0,0.9480491876602173,0.9480491876602173,0.7323585152626038,0.7323585152626038,0.7080346345901489,0.7080346345901489,0.0,0.0,0.0
common_voice_de_18205461,"Meine Lieblingsfarbe ist schwarz, sagte Lola.","My favorite color is black, said Lola.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18205461.wav,Bei der Lieblingsfarbe ist Schwanzaktel Ola.,2479.4380999956047,0.8333333333333334,0.23255813953488372,"My favorite color is black, said Lola.","My favorite color is black, said Lola.",With the favorite color is tail batter Ola.,With the favorite color is tail batter Ola.,100.0,100.0,44.133354590097504,44.133354590097504,0.0,0.0,0.0,1.2225332260131836,1.2225332260131836,-1.157387137413025,-1.157387137413025,-1.171154499053955,-1.171154499053955,0.0,0.0,0.0
common_voice_de_18205535,Dieser Anblick zog zahlreiche Neugierige an.,This sight attracted many curious individuals.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18205535.wav,Diese Anblick zog zahlreiche neugierige an.,2685.3652999998303,0.16666666666666666,0.023255813953488372,This sight attracted many curious ones.,This sight attracted many curious ones.,This sight attracted many curious ones.,This sight attracted many curious ones.,73.92813866414623,73.92813866414623,73.92813866414623,73.92813866414623,0.0,0.0,0.0,0.9593932628631592,0.9593932628631592,0.9593932628631592,0.9593932628631592,0.9604278206825256,0.9604278206825256,0.0,0.0,0.0
common_voice_de_18207208,Da wird Rebecca sich aber freuen!,But Rebecca will be happy!,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18207208.wav,Da wird sich Pekastisch aber freuen.,2093.242900002224,0.3333333333333333,0.34375,Rebecca will be happy!,Rebecca will be happy!,Pecastic will be happy.,Pekastic will be happy.,86.59621488742657,86.59621488742657,48.833279749001065,47.04071511211103,0.0,-1.7925646368900345,-1.7925646368900345,0.942388117313385,0.942388117313385,-0.5969722867012024,-0.5770980715751648,-0.5632492303848267,-0.6240088939666748,0.0,0.019874215126037598,0.019874215126037598
common_voice_de_18207647,Sie muss Folge leisten.,She has to accomplish.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18207647.wav,Sie muss vorgelegst uns.,1923.4971999976551,0.5,0.3181818181818182,She's got to follow.,She's got to follow.,She's got to come up with us.,She's got to come up with us.,13.938477829589905,13.938477829589905,18.07871961051508,18.07871961051508,0.0,0.0,0.0,-0.8186894655227661,-0.8186894655227661,-1.2338364124298096,-1.2338364124298096,-1.229750156402588,-1.229750156402588,0.0,0.0,0.0
common_voice_de_18208631,Die Reaktion von weißem Phosphor mit Sauerstoff ist stark exotherm.,The reaction between white phosphorous and oxygen is powerfully exothermic.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18208631.wav,Die Reaktion von weißem Fossform mit Sauerstoff ist stark exotern.,2946.313000000373,0.2,0.10606060606060606,The reaction of white phosphorus with oxygen is strongly exothermic.,The reaction of white phosphorus with oxygen is strongly exothermic.,The reaction of white fossform with oxygen is strongly external.,The reaction of white fossform with oxygen is strongly external.,55.93342189654044,55.93342189654044,37.077249168315355,37.077249168315355,0.0,0.0,0.0,0.987799346446991,0.987799346446991,-0.11742516607046127,-0.11742516607046127,-0.09651901572942734,-0.09651901572942734,0.0,0.0,0.0
common_voice_de_18209536,Ein Wal ist gestrandet.,A whale stranded.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18209536.wav,Ein Wahl ist gestrandet.,1755.6956999978865,0.25,0.045454545454545456,A whale is stranded.,A whale is stranded.,A choice is stranded.,A choice is stranded.,76.22994402220849,76.22994402220849,51.7993557706398,51.7993557706398,0.0,0.0,0.0,1.077612042427063,1.077612042427063,-1.146364688873291,-1.146364688873291,-1.032238245010376,-1.032238245010376,0.0,0.0,0.0
common_voice_de_18210861,Wie ist die derzeitige Verkehrssituation?,How is the current traffic situation?,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18210861.wav,Wie ist die derzeitige Verkehrssituation?,2077.6584000050207,0.0,0.0,What is the current traffic situation?,What is the current traffic situation?,What is the current traffic situation?,What is the current traffic situation?,88.02622600406582,88.02622600406582,88.02622600406582,88.02622600406582,0.0,0.0,0.0,0.8747968673706055,0.8747968673706055,0.8747969269752502,0.8747969269752502,0.8747969269752502,0.8747969269752502,0.0,0.0,0.0
common_voice_de_18213814,"Abflussrohre sollte man verschließen, damit der Geruch der Kanalisation nicht in die Wohnung steigt.","The drain should be shut, so that the smell from the sewer system does not enter the apartment.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18213814.wav,"Abflussrohre sollte man verschließen, damit der Geruch der Kanalisation nicht in die Wohnung steigt.",3565.4209999993327,0.0,0.0,Drain pipes should be closed so that the smell of the sewers does not rise into the apartment.,Drain pipes should be closed so that the smell of the sewerage does not rise into the apartment.,Drain pipes should be closed so that the smell of the sewers does not rise into the apartment.,Drain pipes should be closed so that the smell of the sewers does not rise into the apartment.,54.28910560045419,53.40079854491865,54.28910560045419,54.28910560045419,-0.8883070555355417,0.0,0.8883070555355417,0.7157449126243591,0.7510088086128235,0.7157447934150696,0.7157447934150696,0.7157447934150696,0.7157447934150696,0.035263895988464355,0.0,-0.035263895988464355
common_voice_de_18216712,Hilf mir mal.,Help me.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18216712.wav,Hilf mir mal.,1470.9746999942581,0.0,0.0,Help me.,Help me.,Help me.,Help me.,100.0,100.0,100.0,100.0,0.0,0.0,0.0,1.2414472103118896,1.2414472103118896,1.2414472103118896,1.2414472103118896,1.2414472103118896,1.2414472103118896,0.0,0.0,0.0
common_voice_de_18218470,"Doch wie sich gerade zeigt, ist das Thema aktueller denn je.","But as it shows right now, the topic is more current than ever.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18218470.wav,Doch wie sich gerade Zeit ist das Thema aktueller denn je.,2158.498299999337,0.09090909090909091,0.017241379310344827,"But, as it just shows, the topic is more topical than ever.","But as it just shows, the topic is more topical than ever.",But the topic is more topical than ever before.,"But as time is now, the topic is more topical than ever.",56.524991986445784,60.748944773202176,43.172348810158205,57.155940109021145,4.223952786756392,13.98359129886294,9.759638512106548,0.7804528474807739,0.7757064700126648,0.3962153196334839,0.7671787738800049,0.3330651521682739,0.7494136095046997,-0.004746377468109131,0.370963454246521,0.3757098317146301
common_voice_de_18226103,Ich hätte Sie nicht bestehen lassen.,I would have not let you pass.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18226103.wav,Ich hätte sie nicht bestehen lassen.,1844.5512000034796,0.0,0.0,I wouldn't have let you pass.,I wouldn't have let you pass.,I wouldn't have let her pass.,I wouldn't have let her pass.,62.8237722698783,62.8237722698783,39.684568719885796,39.684568719885796,0.0,0.0,0.0,0.8872197866439819,0.8872197866439819,0.36980560421943665,0.3698052763938904,0.3740975856781006,0.3740972876548767,0.0,-3.2782554626464844e-07,-3.2782554626464844e-07
common_voice_de_18226509,Der Strahl wird in kleinste Partikel zerstäubt.,The beam is atomized into smallest particles.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18226509.wav,Das Strahl wird den kleinste Partikel zerstört.,2437.708500001463,0.42857142857142855,0.15217391304347827,The beam is atomized into the smallest particles.,The beam is atomized into smallest particles.,The beam destroys the smallest particle.,The beam is destroyed by the smallest particle.,91.17857351869458,100.0,48.76051838294446,54.6289739026553,8.821426481305423,5.868455519710835,-2.9529709615945876,1.0731186866760254,1.1355400085449219,-0.1199406161904335,0.09780049324035645,0.025731133297085762,0.11312120407819748,0.062421321868896484,0.21774110943078995,0.15531978756189346
common_voice_de_18226602,Ach du Schreck!,Oh my gosh!,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18226602.wav,Ach du schreck!,1429.1377000045031,0.0,0.0,"Oh, my God!","Oh, my God!","Oh, you scared!","Oh, you scared!",20.429238505747126,20.429238505747126,15.04168773437829,15.04168773437829,0.0,0.0,0.0,0.8916381001472473,0.8916381001472473,-1.2235450744628906,-1.2235450744628906,-1.2203874588012695,-1.2203874588012695,0.0,0.0,0.0
